room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1232991,3539350,Entire home/apt,,Estrela,2,4.0,5.0,2.0,70.0,2.0,38.707654,-9.167796,2015-03-19 08:34:13.131
1233940,6729294,Entire home/apt,,Alvalade,4,5.0,5.0,3.0,97.0,5.0,38.751226,-9.148627,2015-03-19 07:04:16.867
1234286,6730548,Private room,,Avenidas Novas,20,5.0,2.0,1.0,45.0,2.0,38.738444,-9.149191,2015-03-19 08:53:28.534
1234377,6730968,Entire home/apt,,Penha de França,7,4.5,4.0,1.0,82.0,1.0,38.736932,-9.1261,2015-03-19 10:53:48.082
1235195,6688852,Entire home/apt,,Santa Maria Maior,15,4.5,4.0,1.0,84.0,1.0,38.710966,-9.129535,2015-03-19 12:01:56.482
1235471,4643082,Entire home/apt,,São Vicente,59,4.5,4.0,1.0,54.0,2.0,38.715856,-9.124642,2015-03-19 06:57:58.403
1235479,6735553,Entire home/apt,,Arroios,68,5.0,,2.0,139.0,3.0,38.71622,-9.139315,2015-03-19 07:08:41.259
1236149,6739450,Private room,,Arroios,27,5.0,1.0,1.0,28.0,3.0,38.722384,-9.134391,2015-03-19 10:25:44.663
1236406,6319806,Entire home/apt,,Estrela,70,4.5,2.0,1.0,49.0,2.0,38.708312,-9.153235,2015-03-19 10:26:59.601
1237725,6748391,Entire home/apt,,Santa Maria Maior,2,5.0,4.0,1.0,63.0,1.0,38.712021,-9.1287,2015-03-19 11:20:37.816
1237809,6748692,Entire home/apt,,Santa Maria Maior,29,5.0,,4.0,209.0,4.0,38.711476,-9.135186,2015-03-19 07:37:52.966
1238042,6748120,Entire home/apt,,Misericórdia,60,4.5,4.0,2.0,68.0,2.0,38.714473,-9.149099,2015-03-19 07:12:08.583
1238460,5911901,Private room,,Santo António,8,4.5,2.0,1.0,31.0,2.0,38.721037,-9.142941,2015-03-19 10:35:40.859
1239454,6748692,Entire home/apt,,Santa Maria Maior,23,5.0,,4.0,195.0,4.0,38.710096,-9.1334,2015-03-19 09:57:01.757
1240050,780618,Entire home/apt,,Misericórdia,14,5.0,4.0,1.0,70.0,4.0,38.709491,-9.147561,2015-03-19 11:49:13.282
1241072,6748692,Entire home/apt,,Santa Maria Maior,28,5.0,4.0,0.0,84.0,4.0,38.711204,-9.134876,2015-03-19 11:46:19.941
1241506,914126,Entire home/apt,,Estrela,3,4.5,4.0,2.0,97.0,3.0,38.708724,-9.153062,2015-03-19 10:02:42.031
1242141,6770729,Entire home/apt,,Misericórdia,46,4.0,3.0,1.0,84.0,2.0,38.712133,-9.148618,2015-03-19 07:16:21.959
1242474,3897446,Entire home/apt,,Misericórdia,5,4.5,,2.0,121.0,2.0,38.712946,-9.14516,2015-03-19 08:48:24.283
1244394,6401752,Private room,,Areeiro,35,4.0,2.0,1.0,25.0,1.0,38.737085,-9.13525,2015-03-19 11:38:21.835
1246686,6793568,Entire home/apt,,Misericórdia,47,5.0,2.0,1.0,95.0,,38.71247,-9.145636,2015-03-19 11:20:56.781
1248575,6233761,Entire home/apt,,Misericórdia,9,4.5,,3.0,91.0,2.0,38.710102,-9.147137,2015-03-19 07:52:28.210
1249003,6806108,Entire home/apt,,Estrela,48,4.5,3.0,1.0,45.0,2.0,38.706621,-9.159566,2015-03-19 11:38:33.707
1249012,6806047,Entire home/apt,,Alcântara,18,4.5,2.0,1.0,70.0,3.0,38.705826,-9.174785,2015-03-19 11:51:12.454
1251954,5505140,Entire home/apt,,Misericórdia,8,5.0,,2.0,104.0,2.0,38.713735,-9.142586,2015-03-19 08:57:56.196
1252809,6825996,Entire home/apt,,Misericórdia,9,4.5,4.0,1.0,84.0,,38.709759,-9.144697,2015-03-19 10:52:58.346
1254584,3897446,Entire home/apt,,Santo António,2,5.0,2.0,1.0,77.0,3.0,38.717868,-9.151273,2015-03-19 10:28:20.211
1254969,3897446,Entire home/apt,,Santo António,0,,5.0,3.0,111.0,3.0,38.718101,-9.150595,2015-03-19 07:46:30.691
1255772,6840428,Entire home/apt,,Misericórdia,22,4.5,,3.0,91.0,2.0,38.711373,-9.145377,2015-03-19 08:29:23.422
1256594,5471155,Entire home/apt,,Santa Maria Maior,4,5.0,5.0,3.0,153.0,5.0,38.709361,-9.1324,2015-03-19 09:40:28.582
1258261,6853192,Private room,,Arroios,40,5.0,2.0,1.0,56.0,2.0,38.720651,-9.138251,2015-03-19 07:04:51.470
1258545,5043408,Entire home/apt,,Santa Maria Maior,16,4.0,4.0,1.0,63.0,3.0,38.711987,-9.127521,2015-03-19 07:36:48.397
1259089,5512845,Entire home/apt,,Misericórdia,13,4.5,2.0,1.0,63.0,3.0,38.708375,-9.146151,2015-03-19 08:15:45.177
1259541,3487883,Entire home/apt,,Santa Maria Maior,116,4.0,2.0,1.0,35.0,1.0,38.71038,-9.130426,2015-03-19 07:04:53.688
1260447,2635913,Entire home/apt,,São Vicente,16,5.0,4.0,1.0,70.0,3.0,38.713237,-9.128775,2015-03-19 09:57:30.059
1260940,6868102,Entire home/apt,,Santo António,26,4.5,2.0,1.0,111.0,2.0,38.720744,-9.142859,2015-03-19 09:32:03.092
1262227,4827851,Entire home/apt,,Belém,6,5.0,,4.0,125.0,5.0,38.703687,-9.202827,2015-03-19 09:42:08.025
1262883,1906504,Entire home/apt,,Estrela,31,4.5,4.0,1.0,70.0,3.0,38.709003,-9.153426,2015-03-19 07:22:40.858
1263457,1489229,Private room,,Campolide,0,,1.0,1.0,18.0,2.0,38.727706,-9.166888,2015-03-19 08:35:52.218
1264081,5884168,Entire home/apt,,Misericórdia,47,4.5,4.0,1.0,49.0,2.0,38.714376,-9.146286,2015-03-19 11:03:07.163
1265781,3897446,Entire home/apt,,Estrela,0,,4.0,1.0,72.0,3.0,38.714239,-9.154896,2015-03-19 09:02:37.805
1266604,4346958,Entire home/apt,,Misericórdia,0,,,2.0,132.0,3.0,38.709244,-9.15223,2015-03-19 10:13:38.585
1267171,3975939,Entire home/apt,,Misericórdia,42,4.5,4.0,1.0,42.0,,38.713091,-9.150508,2015-03-19 11:28:37.415
1269425,5911901,Private room,,Arroios,15,4.5,5.0,1.0,28.0,3.0,38.722024,-9.140932,2015-03-19 10:21:05.420
1269601,4346958,Entire home/apt,,Misericórdia,0,,,2.0,152.0,3.0,38.707929,-9.152348,2015-03-19 08:35:55.934
1271881,7156132,Private room,,São Vicente,3,4.5,4.0,1.0,70.0,3.0,38.714711,-9.123269,2015-03-19 08:06:29.226
1272367,6924926,Private room,,Arroios,59,5.0,2.0,1.0,39.0,2.0,38.733705,-9.132636,2015-03-19 07:35:14.869
1272479,6925599,Entire home/apt,,São Vicente,7,5.0,4.0,1.0,56.0,3.0,38.720223,-9.129681,2015-03-19 09:57:44.235
1273329,6930224,Entire home/apt,,Misericórdia,104,5.0,4.0,1.0,49.0,2.0,38.712577,-9.152707,2015-03-19 11:46:46.260
1273399,3953109,Entire home/apt,,Misericórdia,8,4.5,,2.0,109.0,3.0,38.712344,-9.152231,2015-03-19 07:44:28.006
1275009,6939815,Entire home/apt,,Alcântara,4,4.0,2.0,1.0,53.0,2.0,38.702415,-9.180296,2015-03-19 09:17:13.614
1275613,6943010,Entire home/apt,,Avenidas Novas,14,4.5,3.0,1.0,78.0,2.0,38.736373,-9.150548,2015-03-19 11:20:02.412
1275760,6943835,Entire home/apt,,Estrela,2,4.0,3.0,1.0,91.0,1.0,38.708165,-9.154446,2015-03-19 08:55:31.771
1276287,6946752,Entire home/apt,,Misericórdia,77,4.5,4.0,1.0,56.0,4.0,38.709512,-9.148917,2015-03-19 09:14:12.625
1277296,2962216,Entire home/apt,,Santa Maria Maior,11,4.5,4.0,1.0,70.0,3.0,38.718375,-9.134591,2015-03-19 08:55:34.102
1277431,6952834,Entire home/apt,,Misericórdia,37,5.0,,2.0,104.0,3.0,38.708149,-9.144567,2015-03-19 11:56:23.111
1277833,6954606,Private room,,São Domingos de Benfica,10,4.5,2.0,1.0,40.0,1.0,38.74952,-9.167629,2015-03-19 09:28:24.251
1278764,6930385,Entire home/apt,,Santa Maria Maior,48,4.5,4.0,2.0,56.0,2.0,38.713044,-9.135558,2015-03-19 07:31:58.415
1278833,6959038,Shared room,,São Vicente,0,,2.0,1.0,104.0,1.0,38.716831,-9.132443,2015-03-19 08:57:09.064
1280198,6966005,Private room,,Arroios,18,5.0,2.0,1.0,39.0,3.0,38.726862,-9.135348,2015-03-19 10:49:06.802
1280491,5471155,Entire home/apt,,Santa Maria Maior,0,,5.0,3.0,109.0,5.0,38.712375,-9.126938,2015-03-19 11:39:00.429
1281332,6972343,Entire home/apt,,Areeiro,22,4.5,,3.0,167.0,1.0,38.739162,-9.129221,2015-03-19 07:41:03.058
1282747,815805,Entire home/apt,,Santa Maria Maior,34,4.5,4.0,2.0,132.0,3.0,38.710027,-9.130787,2015-03-19 10:33:26.734
1282967,815805,Entire home/apt,,Santa Maria Maior,10,4.5,5.0,1.0,125.0,3.0,38.707828,-9.132476,2015-03-19 09:48:10.246
1283310,4928718,Entire home/apt,,São Vicente,28,4.5,,3.0,82.0,,38.722317,-9.123096,2015-03-19 11:43:03.170
1284269,6986887,Entire home/apt,,Santa Maria Maior,47,5.0,,3.0,84.0,2.0,38.710237,-9.139061,2015-03-19 10:15:39.371
1287688,7002724,Entire home/apt,,Santa Maria Maior,38,5.0,4.0,1.0,91.0,2.0,38.711397,-9.142309,2015-03-19 06:49:28.328
1288118,2635294,Private room,,Areeiro,1,3.5,1.0,1.0,35.0,4.0,38.739866,-9.131113,2015-03-19 10:26:52.812
1288400,6721716,Entire home/apt,,Santa Maria Maior,7,4.5,4.0,2.0,111.0,3.0,38.71403,-9.131776,2015-03-19 11:02:19.906
1290838,6996992,Entire home/apt,,Alvalade,19,4.5,4.0,2.0,124.0,2.0,38.745434,-9.143693,2015-03-19 08:23:09.851
1293301,1248382,Private room,,Santa Maria Maior,4,5.0,1.0,1.0,36.0,1.0,38.71222,-9.139095,2015-03-19 11:53:46.242
1297847,941411,Private room,,Areeiro,11,4.0,,1.0,21.0,4.0,38.743192,-9.139407,2015-03-19 10:27:59.124
1298401,7060187,Entire home/apt,,Santa Maria Maior,8,5.0,4.0,1.0,78.0,3.0,38.712279,-9.129801,2015-03-19 11:26:00.778
1300113,7068394,Entire home/apt,,Estrela,17,5.0,4.0,1.0,35.0,3.0,38.708803,-9.153823,2015-03-19 09:39:36.370
1300114,4215135,Entire home/apt,,Misericórdia,35,4.5,3.0,1.0,63.0,3.0,38.710265,-9.144327,2015-03-19 09:41:24.824
1300601,5043408,Entire home/apt,,Santa Maria Maior,46,4.5,3.0,1.0,56.0,3.0,38.712466,-9.127479,2015-03-19 09:07:32.914
1301007,3221457,Private room,,Santo António,10,4.5,1.0,1.0,35.0,2.0,38.723328,-9.155651,2015-03-19 06:58:02.550
1303622,1373142,Entire home/apt,,São Domingos de Benfica,31,4.5,,3.0,81.0,3.0,38.739726,-9.16541,2015-03-19 08:03:11.373
1307692,6730548,Entire home/apt,,Avenidas Novas,2,4.0,4.0,2.0,104.0,5.0,38.737296,-9.149681,2015-03-19 07:32:24.044
1307749,1630340,Entire home/apt,,Arroios,17,4.5,4.0,1.0,67.0,5.0,38.734459,-9.138452,2015-03-19 08:41:26.307
1307770,4132827,Private room,,Estrela,22,4.0,2.0,1.0,31.0,,38.713886,-9.157478,2015-03-19 09:08:45.683
1308011,2016783,Entire home/apt,,Belém,5,4.5,4.0,2.0,104.0,2.0,38.697177,-9.198482,2015-03-19 08:49:50.049
1309184,7116579,Entire home/apt,,Santa Maria Maior,64,4.5,,2.0,125.0,3.0,38.71026,-9.134727,2015-03-19 06:39:27.528
1310896,7124727,Entire home/apt,,Santa Maria Maior,12,5.0,4.0,2.0,97.0,1.0,38.716829,-9.133633,2015-03-19 10:18:51.355
1311764,7128469,Entire home/apt,,Estrela,0,,4.0,1.0,77.0,3.0,38.712901,-9.169463,2015-03-19 07:03:09.169
1312475,538862,Private room,,Avenidas Novas,3,4.5,1.0,1.0,21.0,3.0,38.734081,-9.151374,2015-03-19 11:16:17.723
1312720,6292923,Entire home/apt,,Misericórdia,10,4.5,3.0,2.0,56.0,2.0,38.710296,-9.150351,2015-03-19 11:01:24.582
1313446,507901,Entire home/apt,,Alvalade,0,,,3.0,97.0,1.0,38.747244,-9.131617,2015-03-19 10:06:29.884
1315074,823785,Entire home/apt,,Arroios,4,3.5,2.0,1.0,77.0,3.0,38.722115,-9.138681,2015-03-19 06:40:41.878
1315249,6395336,Entire home/apt,,Santo António,33,4.0,4.0,1.0,63.0,2.0,38.717814,-9.146121,2015-03-19 10:20:22.183
1315334,3308104,Entire home/apt,,Santo António,87,4.5,2.0,1.0,49.0,2.0,38.727924,-9.148269,2015-03-19 06:46:18.720
1315381,7146174,Entire home/apt,,Estrela,2,4.5,4.0,2.0,91.0,,38.715389,-9.161254,2015-03-19 07:41:45.080
1317476,7156754,Entire home/apt,,Estrela,0,,,4.0,195.0,7.0,38.707427,-9.153208,2015-03-19 08:39:43.340
1318294,3897446,Entire home/apt,,Santo António,1,3.5,4.0,1.0,77.0,3.0,38.716806,-9.154233,2015-03-19 09:46:26.450
1318928,1545841,Entire home/apt,,Misericórdia,0,,2.0,1.0,557.0,1.0,38.709694,-9.15278,2015-03-19 06:58:28.744
1319601,5057374,Private room,,Alvalade,2,5.0,1.0,1.0,35.0,2.0,38.748523,-9.142445,2015-03-19 10:20:35.558
1320006,2635913,Entire home/apt,,Misericórdia,21,5.0,,3.0,181.0,3.0,38.710624,-9.147156,2015-03-19 08:02:23.793
1320023,7167173,Entire home/apt,,Estrela,13,4.5,4.0,1.0,102.0,2.0,38.70838,-9.155629,2015-03-19 08:23:43.052
1322316,3953109,Entire home/apt,,Santa Maria Maior,16,4.0,,2.0,110.0,3.0,38.714038,-9.138508,2015-03-19 08:09:52.093
1322354,3692657,Entire home/apt,,Misericórdia,61,4.5,2.0,1.0,49.0,2.0,38.71045,-9.145402,2015-03-19 08:58:06.540
1324097,941411,Private room,,Campo de Ourique,7,5.0,,1.0,24.0,5.0,38.719569,-9.156569,2015-03-19 07:55:15.082
1324597,1466881,Entire home/apt,,Santo António,1,5.0,,2.0,209.0,1.0,38.727188,-9.144015,2015-03-19 07:42:01.225
1327544,7204661,Private room,,Belém,2,4.5,2.0,1.0,174.0,1.0,38.698048,-9.203035,2015-03-19 10:28:23.978
1327698,2376682,Entire home/apt,,Santo António,13,3.5,4.0,2.0,89.0,2.0,38.717855,-9.149232,2015-03-19 08:17:21.743
1329986,5724957,Private room,,Campo de Ourique,10,5.0,4.0,1.0,49.0,1.0,38.715602,-9.154999,2015-03-19 07:56:53.270
1330857,1549585,Entire home/apt,,São Vicente,15,4.0,,2.0,79.0,3.0,38.717181,-9.125176,2015-03-19 10:10:09.934
1333258,798869,Private room,,Misericórdia,2,5.0,,1.0,136.0,3.0,38.714128,-9.149786,2015-03-19 06:51:32.996
1333402,798869,Entire home/apt,,Misericórdia,5,4.0,,5.0,136.0,3.0,38.714158,-9.149125,2015-03-19 09:51:44.479
1333582,798869,Entire home/apt,,Misericórdia,3,4.5,4.0,1.0,77.0,3.0,38.715212,-9.149824,2015-03-19 08:12:11.717
1333791,4156641,Private room,,São Vicente,20,4.5,2.0,1.0,35.0,2.0,38.71564,-9.125589,2015-03-19 07:18:26.672
1334006,798869,Entire home/apt,,Misericórdia,2,4.0,,4.0,113.0,3.0,38.715373,-9.149107,2015-03-19 11:54:23.764
1335303,3487883,Entire home/apt,,Santa Maria Maior,102,4.0,2.0,1.0,56.0,1.0,38.710439,-9.128443,2015-03-19 06:48:17.872
1337568,7253756,Private room,,Estrela,0,,5.0,1.0,139.0,1.0,38.711357,-9.15371,2015-03-19 11:24:30.434
1337736,798869,Entire home/apt,,Misericórdia,2,4.0,,3.0,106.0,3.0,38.715127,-9.149994,2015-03-19 09:26:58.989
1338868,2376682,Entire home/apt,,Estrela,13,4.0,4.0,2.0,91.0,2.0,38.704501,-9.155098,2015-03-19 11:51:41.242
1338874,7260381,Entire home/apt,,Santa Maria Maior,6,4.5,3.0,2.0,91.0,,38.710779,-9.129003,2015-03-19 12:00:31.427
1342712,5704615,Entire home/apt,,Santa Maria Maior,1,4.0,5.0,3.0,107.0,3.0,38.713348,-9.135019,2015-03-19 11:57:43.695
1343550,7287388,Entire home/apt,,Parque das Nações,1,4.0,4.0,1.0,125.0,,38.774032,-9.096766,2015-03-19 07:51:48.723
1345185,7146174,Entire home/apt,,Santa Maria Maior,3,4.0,3.0,1.0,77.0,3.0,38.714281,-9.135804,2015-03-19 10:00:30.285
1345417,7146174,Entire home/apt,,Parque das Nações,1,5.0,,3.0,146.0,3.0,38.778471,-9.096684,2015-03-19 09:28:33.967
1345425,7298530,Entire home/apt,,Estrela,13,5.0,4.0,2.0,91.0,3.0,38.705251,-9.161504,2015-03-19 09:39:14.329
1345538,6036293,Private room,,Areeiro,12,4.5,2.0,1.0,70.0,1.0,38.74221,-9.131617,2015-03-19 06:41:07.259
1345561,1756107,Entire home/apt,,Misericórdia,11,4.5,,3.0,129.0,3.0,38.714582,-9.148194,2015-03-19 07:10:35.049
1346294,7303511,Entire home/apt,,São Domingos de Benfica,0,,2.0,1.0,56.0,2.0,38.745775,-9.182415,2015-03-19 11:54:49.949
1346424,6559417,Private room,,Areeiro,72,4.0,1.0,1.0,28.0,2.0,38.73846,-9.128919,2015-03-19 09:06:03.043
1348341,4694958,Entire home/apt,,Santo António,3,3.5,,3.0,111.0,2.0,38.721552,-9.14151,2015-03-19 11:53:29.034
1351519,5847348,Entire home/apt,,Santo António,6,4.5,,3.0,167.0,2.0,38.725059,-9.146867,2015-03-19 08:34:04.772
1352297,5345716,Entire home/apt,,Ajuda,36,4.5,4.0,1.0,46.0,2.0,38.705028,-9.198986,2015-03-19 08:47:05.770
1352458,6893522,Entire home/apt,,Misericórdia,41,4.5,3.0,1.0,63.0,2.0,38.715371,-9.145081,2015-03-19 06:51:47.039
1353541,7347034,Shared room,,Misericórdia,3,5.0,,1.0,21.0,1.0,38.70968,-9.147629,2015-03-19 08:01:45.681
1354378,2174752,Entire home/apt,,Arroios,2,4.5,2.0,1.0,125.0,2.0,38.716334,-9.139596,2015-03-19 09:29:56.106
1354434,1039097,Private room,,Santa Maria Maior,0,,4.0,1.0,77.0,3.0,38.714121,-9.136261,2015-03-19 10:43:44.092
1354895,7351199,Private room,,Campo de Ourique,46,4.5,2.0,1.0,54.0,1.0,38.715038,-9.164468,2015-03-19 09:36:20.844
1355760,7358771,Entire home/apt,,Avenidas Novas,11,4.5,5.0,3.0,97.0,3.0,38.735422,-9.149038,2015-03-19 11:46:02.853
1358001,3845615,Entire home/apt,,Santa Maria Maior,23,5.0,4.0,2.0,118.0,2.0,38.709225,-9.128657,2015-03-19 10:21:29.374
1358615,7373929,Private room,,São Vicente,17,4.5,4.0,1.0,35.0,1.0,38.722728,-9.132066,2015-03-19 07:08:30.357
1359066,7376674,Entire home/apt,,Campolide,2,5.0,5.0,3.0,63.0,4.0,38.727151,-9.165894,2015-03-19 11:15:56.665
1359124,720461,Entire home/apt,,Santo António,8,4.5,3.0,1.0,82.0,3.0,38.71886,-9.154741,2015-03-19 07:04:05.650
1359856,6945359,Entire home/apt,,Misericórdia,49,4.0,3.0,1.0,38.0,2.0,38.711259,-9.15134,2015-03-19 11:46:08.433
1362121,7394296,Private room,,Santo António,44,4.5,2.0,1.0,24.0,1.0,38.72601,-9.144855,2015-03-19 10:53:38.611
1363423,6522242,Entire home/apt,,Campolide,3,4.5,4.0,2.0,110.0,2.0,38.729157,-9.16492,2015-03-19 11:23:37.078
1363966,6401752,Private room,,Areeiro,13,4.0,2.0,1.0,42.0,1.0,38.739338,-9.13537,2015-03-19 12:05:46.389
1365070,7409485,Entire home/apt,,Alvalade,3,5.0,,3.0,118.0,1.0,38.75156,-9.145739,2015-03-19 08:12:51.304
1365083,6401752,Shared room,,Areeiro,17,4.5,4.0,1.0,21.0,1.0,38.737454,-9.135002,2015-03-19 08:28:50.267
1366894,3473432,Private room,,Estrela,0,,1.0,1.0,49.0,1.0,38.711705,-9.16107,2015-03-19 08:53:34.731
1366955,3473432,Entire home/apt,,Estrela,9,4.5,3.0,2.0,67.0,3.0,38.710014,-9.162421,2015-03-19 10:13:18.056
1367292,7418176,Entire home/apt,,Campolide,48,5.0,4.0,1.0,88.0,3.0,38.725628,-9.16699,2015-03-19 12:03:01.496
1367921,6717472,Private room,,São Vicente,16,4.5,3.0,1.0,32.0,3.0,38.720019,-9.131791,2015-03-19 08:57:35.581
1368336,7421918,Entire home/apt,,Misericórdia,73,5.0,,2.0,81.0,2.0,38.707922,-9.146037,2015-03-19 06:59:25.947
1369031,7424880,Private room,,São Vicente,0,,2.0,1.0,49.0,1.0,38.720324,-9.13006,2015-03-19 10:50:54.159
1369788,7428694,Entire home/apt,,Avenidas Novas,32,4.5,,2.0,84.0,1.0,38.726119,-9.152775,2015-03-19 10:35:45.771
1371959,7437890,Entire home/apt,,Misericórdia,16,4.5,4.0,1.0,84.0,3.0,38.714926,-9.147027,2015-03-19 07:44:55.332
1372019,620176,Entire home/apt,,Avenidas Novas,0,,4.0,1.0,104.0,3.0,38.725633,-9.155268,2015-03-19 09:00:55.744
1372371,688914,Entire home/apt,,Santo António,2,4.5,,3.0,116.0,3.0,38.72059,-9.152615,2015-03-19 11:06:25.912
1373121,2738154,Private room,,Arroios,0,,2.0,1.0,49.0,8.0,38.725983,-9.13189,2015-03-19 10:42:20.774
1373231,2781047,Entire home/apt,,São Vicente,61,4.5,5.0,3.0,84.0,2.0,38.713329,-9.129759,2015-03-19 07:35:42.987
1374112,7255447,Entire home/apt,,Arroios,7,4.0,5.0,2.0,68.0,3.0,38.727633,-9.142897,2015-03-19 09:59:33.515
1374173,2635324,Entire home/apt,,Santa Maria Maior,10,5.0,5.0,3.0,111.0,3.0,38.714335,-9.133929,2015-03-19 11:20:42.343
1374395,7447743,Entire home/apt,,Santa Maria Maior,26,4.5,4.0,1.0,77.0,2.0,38.711823,-9.137003,2015-03-19 10:34:05.181
1376997,7459841,Private room,,Misericórdia,79,4.5,4.0,1.0,38.0,1.0,38.709882,-9.144032,2015-03-19 11:30:41.817
1377968,5248075,Private room,,Santa Maria Maior,0,,2.0,1.0,45.0,2.0,38.71611,-9.133502,2015-03-19 10:18:57.675
1378010,5242473,Private room,,Santa Maria Maior,25,4.5,2.0,1.0,56.0,3.0,38.710277,-9.134558,2015-03-19 11:15:08.290
1378048,3634413,Entire home/apt,,Belém,12,4.0,,3.0,155.0,2.0,38.69759,-9.201658,2015-03-19 06:38:24.213
1379988,7255447,Entire home/apt,,Arroios,5,4.5,4.0,1.0,53.0,3.0,38.72664,-9.143003,2015-03-19 09:43:10.213
1380975,6855202,Shared room,,Santo António,0,,1.0,1.0,28.0,1.0,38.725079,-9.148459,2015-03-19 08:53:48.724
1383862,7491616,Entire home/apt,,Misericórdia,18,5.0,5.0,3.0,104.0,2.0,38.708521,-9.151349,2015-03-19 10:26:12.531
1384898,7147534,Private room,,Penha de França,0,,1.0,1.0,42.0,7.0,38.732624,-9.12786,2015-03-19 10:42:45.122
1387195,6766016,Entire home/apt,,Estrela,1,4.5,2.0,1.0,49.0,4.0,38.714364,-9.170311,2015-03-19 10:32:42.390
1390090,7517566,Entire home/apt,,São Vicente,0,,4.0,2.0,63.0,2.0,38.715496,-9.126798,2015-03-19 06:51:20.167
1390653,6748692,Entire home/apt,,Santa Maria Maior,24,4.5,,4.0,195.0,4.0,38.709227,-9.134675,2015-03-19 07:50:28.773
1390783,5406716,Entire home/apt,,Santa Maria Maior,48,4.5,3.0,2.0,38.0,,38.712781,-9.124005,2015-03-19 10:38:22.371
1392344,7373929,Private room,,Arroios,31,4.5,4.0,1.0,35.0,1.0,38.724486,-9.133961,2015-03-19 11:12:39.547
1393256,7531639,Entire home/apt,,Santa Maria Maior,18,4.5,4.0,1.0,70.0,3.0,38.713516,-9.131,2015-03-19 08:45:10.725
1395018,7538946,Entire home/apt,,Santo António,17,4.0,5.0,2.0,145.0,4.0,38.720337,-9.153653,2015-03-19 08:07:41.378
1395610,7541394,Entire home/apt,,Misericórdia,24,4.5,4.0,2.0,63.0,2.0,38.709638,-9.151489,2015-03-19 09:51:41.508
1397168,7362937,Entire home/apt,,Alvalade,11,4.0,,3.0,139.0,1.0,38.748355,-9.137511,2015-03-19 10:19:09.659
1397990,7550427,Entire home/apt,,Alcântara,0,,2.0,1.0,77.0,1.0,38.702654,-9.184638,2015-03-19 11:32:02.895
1398805,2372087,Entire home/apt,,Arroios,9,4.5,,6.0,209.0,2.0,38.7253,-9.133621,2015-03-19 07:05:09.238
1401433,7566484,Private room,,Areeiro,1,5.0,2.0,1.0,74.0,1.0,38.739583,-9.126104,2015-03-19 08:26:21.950
1403520,7574704,Entire home/apt,,Misericórdia,23,5.0,4.0,2.0,125.0,1.0,38.715584,-9.144156,2015-03-19 09:15:46.304
1404015,7577509,Private room,,Misericórdia,1,4.0,2.0,1.0,35.0,1.0,38.704377,-9.14549,2015-03-19 08:54:04.215
1404053,7577651,Entire home/apt,,Misericórdia,52,4.0,,3.0,93.0,3.0,38.711774,-9.144049,2015-03-19 09:45:05.197
1406675,6750139,Entire home/apt,,Arroios,0,,4.0,2.0,125.0,5.0,38.733461,-9.131619,2015-03-19 11:05:52.648
1406856,7589388,Private room,,Arroios,0,,2.0,1.0,63.0,1.0,38.732024,-9.135622,2015-03-19 09:27:02.702
1407232,2174752,Entire home/apt,,Santa Maria Maior,3,4.5,,4.0,230.0,2.0,38.710475,-9.139739,2015-03-19 06:38:54.822
1408184,3953109,Entire home/apt,,Santa Maria Maior,8,4.0,4.0,1.0,67.0,4.0,38.711829,-9.125705,2015-03-19 10:28:46.011
1409855,7603168,Entire home/apt,,Misericórdia,27,5.0,3.0,2.0,86.0,3.0,38.713136,-9.146024,2015-03-19 07:53:12.333
1410067,3953109,Entire home/apt,,Santo António,0,,4.0,2.0,167.0,2.0,38.717808,-9.145106,2015-03-19 07:02:41.474
1410232,7604618,Entire home/apt,,Estrela,16,4.5,2.0,0.0,49.0,4.0,38.705295,-9.170652,2015-03-19 10:29:01.862
1410856,3215946,Private room,,Arroios,5,4.0,4.0,1.0,68.0,2.0,38.716639,-9.139221,2015-03-19 07:27:33.452
1411320,7604618,Entire home/apt,,Santa Maria Maior,28,4.5,2.0,,42.0,4.0,38.715364,-9.132958,2015-03-19 11:57:50.545
1411656,7610653,Entire home/apt,,Santa Maria Maior,9,5.0,5.0,2.0,56.0,3.0,38.713403,-9.131134,2015-03-19 08:05:05.773
1412131,7612316,Entire home/apt,,Santa Maria Maior,13,5.0,5.0,3.0,125.0,5.0,38.715778,-9.136968,2015-03-19 07:23:10.344
1414582,7156132,Private room,,São Vicente,6,5.0,2.0,1.0,56.0,3.0,38.715238,-9.126205,2015-03-19 10:26:47.745
1415628,6271273,Entire home/apt,,Misericórdia,17,4.5,5.0,3.0,139.0,1.0,38.714467,-9.147652,2015-03-19 10:56:43.212
1415659,6271273,Entire home/apt,,Santa Maria Maior,18,4.5,2.0,1.0,56.0,1.0,38.713118,-9.12543,2015-03-19 11:39:09.067
1416744,6490800,Private room,,Avenidas Novas,2,5.0,1.0,1.0,28.0,1.0,38.738533,-9.150539,2015-03-19 07:27:41.238
1417022,7156132,Private room,,São Vicente,5,4.5,2.0,1.0,49.0,3.0,38.713376,-9.125567,2015-03-19 07:51:58.749
1418929,7642003,Private room,,Alcântara,2,3.0,2.0,1.0,42.0,2.0,38.704177,-9.180234,2015-03-19 10:21:20.932
1421387,6167618,Entire home/apt,,Santa Maria Maior,61,4.5,3.0,1.0,97.0,3.0,38.712916,-9.129785,2015-03-19 08:09:29.377
