host_id,room_type,neighbourhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,date
22192546,Entire home/apt,Misericórdia,1,3.821327873,4,2,68,3,38.713148,-9.143941,2/6/16
798869,Entire home/apt,Misericórdia,1,3.821327873,4,1,69,1,38.714622,-9.150376,2/6/16
3654081,Entire home/apt,Misericórdia,35,4.5,4,2,103,3,38.71393,-9.150535,2/6/16
62685153,Entire home/apt,Misericórdia,6,5,6,3,115,2,38.714945,-9.145527,2/6/16
1029524,Entire home/apt,Misericórdia,66,4.5,8,3,109,1,38.711801,-9.146602,2/6/16
322145,Entire home/apt,Misericórdia,48,5,4,1,76,2,38.712947,-9.147388,2/6/16
15736350,Entire home/apt,Misericórdia,0,3.821327873,3,1,172,1,38.712912,-9.147414,2/6/16
3654081,Entire home/apt,Misericórdia,73,4.5,4,2,103,3,38.712764,-9.147322,2/6/16
42690456,Entire home/apt,Misericórdia,1,3.821327873,7,3,252,3,38.712972,-9.148842,2/6/16
21003461,Entire home/apt,Misericórdia,2,3.821327873,2,1,52,4,38.711006,-9.149821,2/6/16
12440310,Entire home/apt,Misericórdia,0,3.821327873,4,1,54,20,38.711631,-9.147696,2/6/16
57256935,Entire home/apt,Misericórdia,3,4,3,1,69,2,38.711536,-9.147636,2/6/16
3897446,Entire home/apt,Misericórdia,11,4,4,1,94,1,38.71136,-9.151292,2/6/16
1496930,Entire home/apt,Misericórdia,34,4.5,10,5,252,1,38.71183,-9.147365,2/6/16
136230,Entire home/apt,Misericórdia,2,3.821327873,8,4,196,2,38.711053,-9.149732,2/6/16
6319121,Entire home/apt,Misericórdia,0,3.821327873,6,2,73,2,38.711309,-9.151082,2/6/16
53727656,Entire home/apt,Misericórdia,0,3.821327873,5,2,87,1,38.712501,-9.150739,2/6/16
3953109,Entire home/apt,Misericórdia,0,3.821327873,6,2,159,3,38.711295,-9.151498,2/6/16
1992514,Entire home/apt,Misericórdia,5,5,3,1,87,3,38.713952,-9.15103,2/6/16
1023555,Entire home/apt,Misericórdia,0,3.821327873,2,0,87,2,38.711967,-9.148477,2/6/16
3953109,Entire home/apt,Misericórdia,3,4,4,1,89,3,38.713921,-9.148898,2/6/16
2665117,Entire home/apt,Misericórdia,3,4.5,2,1,64,3,38.713645,-9.148183,2/6/16
1549585,Entire home/apt,Misericórdia,44,4.5,4,2,59,3,38.712267,-9.14566,2/6/16
37265627,Entire home/apt,Misericórdia,18,4,4,1,87,2,38.712681,-9.143494,2/6/16
22370159,Entire home/apt,Santo António,31,5,5,2,109,2,38.715991,-9.144527,2/6/16
5567664,Entire home/apt,Santo António,11,4.5,2,1,92,3,38.716239,-9.145706,2/6/16
65571187,Entire home/apt,Misericórdia,2,3.821327873,7,2,78,1,38.712393,-9.146081,2/6/16
13601788,Entire home/apt,Santo António,15,5,8,4,138,3,38.716158,-9.145303,2/6/16
6065977,Entire home/apt,Misericórdia,19,5,4,2,93,2,38.711934,-9.145191,2/6/16
2372087,Entire home/apt,Misericórdia,15,4.5,6,2,172,3,38.714425,-9.145192,2/6/16
10058743,Entire home/apt,Misericórdia,11,4.5,4,1,45,2,38.71468,-9.145283,2/6/16
24485176,Entire home/apt,Misericórdia,28,4.5,5,1,46,3,38.712459,-9.14943,2/6/16
4043364,Entire home/apt,Misericórdia,128,4.5,4,1,75,1,38.711795,-9.148464,2/6/16
4861007,Entire home/apt,Misericórdia,11,5,6,2,91,1,38.713399,-9.144527,2/6/16
17360124,Entire home/apt,Misericórdia,47,4.5,4,2,57,1,38.713128,-9.145747,2/6/16
3953109,Entire home/apt,Misericórdia,5,3.5,3,1,71,3,38.711551,-9.145901,2/6/16
45467295,Entire home/apt,Misericórdia,12,4.5,4,2,68,2,38.711871,-9.144168,2/6/16
10058743,Entire home/apt,Misericórdia,9,4.5,4,1,52,2,38.715271,-9.145036,2/6/16
23480325,Entire home/apt,Misericórdia,2,3.821327873,2,1,57,2,38.712261,-9.145211,2/6/16
15576512,Entire home/apt,Misericórdia,63,4.5,4,1,50,1,38.712207,-9.14528,2/6/16
33686238,Entire home/apt,Misericórdia,18,4.5,2,1,45,2,38.713031,-9.144008,2/6/16
46064752,Entire home/apt,Misericórdia,13,5,6,1,66,2,38.71242,-9.144528,2/6/16
1549585,Entire home/apt,Misericórdia,27,4,5,2,56,3,38.715433,-9.145737,2/6/16
45885310,Entire home/apt,Misericórdia,4,4.5,4,1,43,2,38.712277,-9.144853,2/6/16
9528937,Entire home/apt,Misericórdia,44,5,5,2,115,1,38.711978,-9.14552,2/6/16
18088317,Entire home/apt,Misericórdia,45,5,3,1,69,3,38.712873,-9.145868,2/6/16
1756107,Entire home/apt,Misericórdia,11,5,5,3,103,2,38.712827,-9.149201,2/6/16
4043364,Entire home/apt,Misericórdia,129,5,4,2,87,2,38.71144,-9.146204,2/6/16
1549585,Entire home/apt,Misericórdia,45,4.5,2,1,59,3,38.713286,-9.146944,2/6/16
13750296,Entire home/apt,Misericórdia,23,5,9,4,138,3,38.711851,-9.144324,2/6/16
73498107,Entire home/apt,Misericórdia,0,3.821327873,6,3,218,1,38.713146,-9.148844,2/6/16
1574678,Entire home/apt,Misericórdia,221,4.5,4,1,69,3,38.713655,-9.144064,2/6/16
2681397,Entire home/apt,Misericórdia,5,5,16,6,482,2,38.713985,-9.14379,2/6/16
2884698,Entire home/apt,Misericórdia,16,4.5,3,1,69,3,38.712996,-9.146455,2/6/16
2108990,Entire home/apt,Misericórdia,20,4.5,4,2,114,2,38.711952,-9.147046,2/6/16
26122607,Entire home/apt,Misericórdia,29,4.5,4,2,93,3,38.713575,-9.148817,2/6/16
29319548,Entire home/apt,Misericórdia,6,4.5,3,1,127,2,38.714398,-9.145697,2/6/16
16106300,Entire home/apt,Misericórdia,13,4,4,2,109,3,38.71479,-9.144327,2/6/16
44031300,Entire home/apt,Misericórdia,8,5,4,2,127,2,38.714287,-9.144132,2/6/16
12318654,Entire home/apt,Misericórdia,13,4,4,1,58,2,38.714444,-9.145628,2/6/16
2508366,Entire home/apt,Misericórdia,107,4.5,8,3,92,2,38.713808,-9.144567,2/6/16
12107334,Entire home/apt,Misericórdia,92,4.5,6,2,74,2,38.71293,-9.143967,2/6/16
2600043,Entire home/apt,Misericórdia,122,4.5,4,1,63,3,38.715581,-9.146859,2/6/16
573194,Entire home/apt,Misericórdia,54,4.5,4,1,40,3,38.713448,-9.144491,2/6/16
4494130,Entire home/apt,Misericórdia,93,5,8,3,93,1,38.714588,-9.147919,2/6/16
17457001,Entire home/apt,Misericórdia,10,5,5,3,136,2,38.712906,-9.147996,2/6/16
1549585,Entire home/apt,Misericórdia,45,4.5,3,1,60,3,38.71399,-9.146411,2/6/16
6798815,Entire home/apt,Misericórdia,19,5,4,1,80,2,38.714461,-9.14439,2/6/16
4450024,Entire home/apt,Misericórdia,3,4.5,6,3,103,1,38.712634,-9.144569,2/6/16
21980829,Entire home/apt,Misericórdia,80,4.5,3,0,58,2,38.711966,-9.145224,2/6/16
28713820,Entire home/apt,Misericórdia,2,3.821327873,4,2,98,3,38.711768,-9.14507,2/6/16
391315,Entire home/apt,Santo António,5,4.5,4,2,98,3,38.716193,-9.145861,2/6/16
8046399,Entire home/apt,Misericórdia,34,5,4,2,91,2,38.713694,-9.144224,2/6/16
31265397,Entire home/apt,Misericórdia,7,4.5,3,1,75,2,38.713017,-9.144017,2/6/16
914126,Entire home/apt,Misericórdia,20,5,3,1,138,3,38.714494,-9.146852,2/6/16
67497920,Entire home/apt,Santo António,0,3.821327873,6,3,172,3,38.716414,-9.146613,2/6/16
2554870,Entire home/apt,Misericórdia,39,5,4,1,72,3,38.713437,-9.148531,2/6/16
6304160,Entire home/apt,Misericórdia,93,5,8,3,138,3,38.712497,-9.146201,2/6/16
2276749,Entire home/apt,Misericórdia,26,4,4,1,43,2,38.712857,-9.14493,2/6/16
21602522,Entire home/apt,Misericórdia,25,4.5,4,2,92,2,38.714904,-9.148706,2/6/16
4817234,Entire home/apt,Misericórdia,168,4.5,4,1,63,1,38.711718,-9.145075,2/6/16
2251025,Entire home/apt,Misericórdia,28,4.5,4,2,80,1,38.714394,-9.143654,2/6/16
15549633,Entire home/apt,Misericórdia,40,4.5,2,1,63,3,38.714613,-9.144798,2/6/16
31265397,Entire home/apt,Misericórdia,9,4.5,3,1,53,2,38.714,-9.145069,2/6/16
36145558,Entire home/apt,Misericórdia,3,4.5,6,3,87,1,38.713851,-9.146883,2/6/16
5884168,Entire home/apt,Misericórdia,27,5,6,2,40,2,38.713672,-9.144934,2/6/16
57253909,Entire home/apt,Misericórdia,6,5,4,1,46,1,38.714863,-9.148303,2/6/16
16047938,Entire home/apt,Misericórdia,5,5,4,2,52,2,38.714372,-9.147298,2/6/16
1373142,Entire home/apt,Misericórdia,156,4.5,4,2,69,1,38.712439,-9.145731,2/6/16
24127125,Entire home/apt,Misericórdia,73,5,5,1,52,1,38.712584,-9.147368,2/6/16
25220128,Entire home/apt,Misericórdia,60,5,4,2,92,3,38.712732,-9.145646,2/6/16
798869,Entire home/apt,Misericórdia,9,4.5,4,1,63,1,38.715212,-9.149824,2/6/16
6526491,Entire home/apt,Misericórdia,41,5,3,1,83,2,38.714456,-9.143984,2/6/16
66421478,Entire home/apt,Misericórdia,5,5,6,2,81,3,38.713723,-9.147424,2/6/16
19575081,Entire home/apt,Misericórdia,34,5,4,2,93,3,38.715212,-9.146218,2/6/16
2992315,Entire home/apt,Misericórdia,2,3.821327873,5,1,69,2,38.713931,-9.146317,2/6/16
65280319,Entire home/apt,Misericórdia,7,5,2,1,46,2,38.712564,-9.146603,2/6/16
3953109,Entire home/apt,Misericórdia,3,4,4,2,96,3,38.712515,-9.147185,2/6/16
46064752,Entire home/apt,Misericórdia,5,4.5,6,1,67,2,38.713958,-9.14525,2/6/16
29064494,Entire home/apt,Misericórdia,43,4.5,2,0,46,2,38.712974,-9.144562,2/6/16
29064494,Entire home/apt,Misericórdia,10,4.5,4,1,69,2,38.713864,-9.145376,2/6/16
67055283,Entire home/apt,Misericórdia,0,3.821327873,4,1,75,3,38.713938,-9.149556,2/6/16
3654081,Entire home/apt,Misericórdia,77,4.5,4,2,138,4,38.713458,-9.1483,2/6/16
798869,Entire home/apt,Misericórdia,19,4,10,5,112,1,38.714158,-9.149125,2/6/16
391315,Entire home/apt,Misericórdia,7,4.5,4,2,92,3,38.71373,-9.145602,2/6/16
798869,Entire home/apt,Misericórdia,27,4.5,9,5,127,1,38.714175,-9.148952,2/6/16
914126,Entire home/apt,Misericórdia,41,5,2,1,138,2,38.714264,-9.146581,2/6/16
19491787,Entire home/apt,Misericórdia,56,4.5,3,1,69,3,38.712473,-9.146517,2/6/16
2971040,Entire home/apt,Misericórdia,69,4.5,2,0,57,2,38.714868,-9.144519,2/6/16
1549585,Entire home/apt,Misericórdia,83,4,3,0,58,3,38.713657,-9.146598,2/6/16
34149860,Entire home/apt,Misericórdia,15,4.5,4,1,40,3,38.713644,-9.145318,2/6/16
4986163,Entire home/apt,Misericórdia,5,4.5,2,1,80,3,38.713195,-9.144521,2/6/16
36114367,Entire home/apt,Misericórdia,30,5,4,1,45,3,38.715687,-9.147696,2/6/16
2108990,Entire home/apt,Misericórdia,71,4.5,3,1,103,1,38.713054,-9.149544,2/6/16
4986163,Entire home/apt,Misericórdia,7,5,2,1,80,3,38.714487,-9.146205,2/6/16
663233,Entire home/apt,Misericórdia,10,4.5,4,1,74,3,38.714527,-9.148737,2/6/16
6065977,Entire home/apt,Misericórdia,52,5,4,1,58,2,38.713084,-9.145153,2/6/16
1549585,Entire home/apt,Misericórdia,70,4.5,2,1,56,3,38.713982,-9.146278,2/6/16
3539350,Entire home/apt,Misericórdia,52,4.5,4,1,62,2,38.713922,-9.146648,2/6/16
67426479,Entire home/apt,Misericórdia,3,4.5,2,1,58,2,38.714054,-9.148684,2/6/16
2383059,Entire home/apt,Misericórdia,92,4.5,2,1,56,2,38.714104,-9.145384,2/6/16
19824921,Entire home/apt,Estrela,5,4.5,3,1,53,1,38.709616,-9.157121,2/6/16
26429968,Entire home/apt,Misericórdia,9,5,4,1,74,1,38.710817,-9.148235,2/6/16
62989556,Entire home/apt,Estrela,3,4.5,4,1,40,3,38.709588,-9.154078,2/6/16
64613320,Entire home/apt,Estrela,7,4.5,4,1,58,2,38.708892,-9.154092,2/6/16
4861007,Entire home/apt,Misericórdia,34,4.5,4,1,91,1,38.710737,-9.148662,2/6/16
3953109,Entire home/apt,Misericórdia,1,3.821327873,4,2,60,3,38.713356,-9.146796,2/6/16
798869,Entire home/apt,Misericórdia,12,3.5,4,1,73,3,38.712885,-9.150224,2/6/16
46324624,Entire home/apt,Misericórdia,12,4.5,5,2,33,2,38.708352,-9.151616,2/6/16
31265397,Entire home/apt,Misericórdia,16,4.5,4,1,69,2,38.709741,-9.153102,2/6/16
29738732,Entire home/apt,Misericórdia,6,4.5,4,2,37,2,38.713047,-9.150843,2/6/16
914126,Entire home/apt,Estrela,8,5,4,2,115,3,38.713907,-9.15657,2/6/16
64182706,Entire home/apt,Misericórdia,6,5,4,1,44,3,38.711163,-9.148444,2/6/16
3487883,Entire home/apt,Misericórdia,8,4.5,2,1,45,4,38.714222,-9.152838,2/6/16
21019651,Entire home/apt,Misericórdia,72,5,3,1,69,2,38.714199,-9.147162,2/6/16
2496172,Entire home/apt,Misericórdia,143,4.5,6,2,80,2,38.710774,-9.149917,2/6/16
42404085,Entire home/apt,Misericórdia,10,5,2,1,48,2,38.715472,-9.153373,2/6/16
20507987,Entire home/apt,Misericórdia,8,4,4,2,80,5,38.709631,-9.151308,2/6/16
64643759,Entire home/apt,Misericórdia,6,5,4,2,79,2,38.712887,-9.146487,2/6/16
17782450,Entire home/apt,Misericórdia,6,5,2,2,105,2,38.711118,-9.144728,2/6/16
14504204,Entire home/apt,Misericórdia,86,5,4,2,77,2,38.71101,-9.148314,2/6/16
798869,Entire home/apt,Misericórdia,19,4.5,6,2,93,1,38.71267,-9.150569,2/6/16
520897,Entire home/apt,Misericórdia,8,4.5,4,1,63,2,38.709783,-9.149129,2/6/16
62935806,Entire home/apt,Estrela,2,3.821327873,3,1,63,1,38.714385,-9.153648,2/6/16
1277272,Entire home/apt,Misericórdia,21,4,3,1,43,1,38.710853,-9.146444,2/6/16
41726547,Entire home/apt,Estrela,8,4.5,6,2,80,1,38.708266,-9.154336,2/6/16
59510452,Entire home/apt,Misericórdia,10,4.5,6,2,73,2,38.710207,-9.149092,2/6/16
4032515,Entire home/apt,Misericórdia,158,5,2,1,85,2,38.712405,-9.146774,2/6/16
10487625,Entire home/apt,Misericórdia,132,5,4,1,46,2,38.712432,-9.149586,2/6/16
15384084,Entire home/apt,Misericórdia,36,5,4,1,69,2,38.712625,-9.152338,2/6/16
798869,Entire home/apt,Misericórdia,33,4,5,1,78,1,38.711588,-9.150061,2/6/16
25297620,Entire home/apt,Misericórdia,38,4.5,4,2,45,2,38.708835,-9.151896,2/6/16
43034906,Entire home/apt,Misericórdia,7,4,4,1,52,2,38.710099,-9.148532,2/6/16
4622074,Entire home/apt,Estrela,113,4.5,7,2,52,2,38.709247,-9.156183,2/6/16
15580486,Entire home/apt,Misericórdia,46,5,5,3,67,1,38.710913,-9.15093,2/6/16
10821908,Entire home/apt,Misericórdia,69,4.5,6,2,64,1,38.70961,-9.15033,2/6/16
29064494,Entire home/apt,Misericórdia,30,4.5,4,1,63,2,38.711291,-9.15296,2/6/16
26200901,Entire home/apt,Misericórdia,25,4.5,6,3,63,1,38.710302,-9.149485,2/6/16
6319806,Entire home/apt,Misericórdia,9,4,6,3,72,2,38.710832,-9.152116,2/6/16
26944307,Entire home/apt,Misericórdia,8,4,3,1,34,4,38.712963,-9.150016,2/6/16
13702446,Entire home/apt,Misericórdia,89,4.5,4,1,38,3,38.710638,-9.150587,2/6/16
7834288,Entire home/apt,Misericórdia,101,5,2,1,69,3,38.709744,-9.152743,2/6/16
6020594,Entire home/apt,Misericórdia,186,5,3,1,43,2,38.71096,-9.148222,2/6/16
29152071,Entire home/apt,Misericórdia,27,4.5,6,3,74,3,38.712008,-9.152458,2/6/16
2405452,Entire home/apt,Misericórdia,17,5,3,1,121,5,38.709298,-9.142817,2/6/16
6392918,Entire home/apt,Misericórdia,11,4,4,2,104,3,38.711062,-9.143117,2/6/16
3632755,Entire home/apt,Misericórdia,66,4.5,4,1,58,2,38.712041,-9.143346,2/6/16
2636342,Entire home/apt,Misericórdia,14,4.5,5,2,87,2,38.707484,-9.142724,2/6/16
2717587,Entire home/apt,Misericórdia,73,4.5,4,1,46,2,38.706625,-9.144508,2/6/16
176410,Entire home/apt,Misericórdia,103,4,4,1,58,2,38.709841,-9.142858,2/6/16
176410,Entire home/apt,Misericórdia,108,4.5,5,2,80,2,38.709965,-9.143669,2/6/16
2681397,Entire home/apt,Misericórdia,85,4.5,15,4,241,2,38.709213,-9.144402,2/6/16
7116579,Entire home/apt,Misericórdia,0,3.821327873,4,1,98,2,38.709072,-9.143641,2/6/16
1493269,Entire home/apt,Misericórdia,80,5,4,1,87,3,38.709065,-9.143506,2/6/16
32474085,Entire home/apt,Misericórdia,24,5,4,1,79,3,38.710577,-9.143638,2/6/16
19245334,Entire home/apt,Misericórdia,67,4.5,4,2,58,2,38.711168,-9.143787,2/6/16
22405404,Entire home/apt,Misericórdia,51,4.5,8,4,98,3,38.709945,-9.143776,2/6/16
8203614,Entire home/apt,Misericórdia,28,4.5,3,1,63,3,38.707876,-9.143924,2/6/16
3632755,Entire home/apt,Misericórdia,57,4.5,4,1,58,2,38.710762,-9.144038,2/6/16
47182966,Entire home/apt,Misericórdia,21,4.5,2,0,87,3,38.710153,-9.143719,2/6/16
3250665,Entire home/apt,Misericórdia,80,4.5,6,2,58,1,38.711151,-9.143461,2/6/16
897614,Entire home/apt,Misericórdia,56,5,4,2,78,3,38.709506,-9.144288,2/6/16
3953109,Entire home/apt,Misericórdia,34,4.5,6,2,167,2,38.706878,-9.142813,2/6/16
39085276,Entire home/apt,Misericórdia,24,5,3,1,46,3,38.711562,-9.144446,2/6/16
42119912,Entire home/apt,Misericórdia,4,4.5,4,1,63,1,38.711905,-9.14348,2/6/16
41445904,Entire home/apt,Misericórdia,0,3.821327873,4,0,124,1,38.707505,-9.143347,2/6/16
176410,Entire home/apt,Misericórdia,68,4.5,3,1,52,2,38.708648,-9.143773,2/6/16
14369525,Entire home/apt,Santa Maria Maior,43,4.5,2,1,68,4,38.712388,-9.136602,2/6/16
176410,Entire home/apt,Misericórdia,139,4.5,5,2,87,2,38.708042,-9.142874,2/6/16
2346966,Entire home/apt,Misericórdia,4,5,3,1,142,1,38.70955,-9.142664,2/6/16
1282676,Entire home/apt,Santa Maria Maior,1,3.821327873,6,2,161,1,38.710684,-9.141008,2/6/16
70118664,Entire home/apt,Santa Maria Maior,0,3.821327873,4,2,149,1,38.710781,-9.140047,2/6/16
515924,Entire home/apt,Santa Maria Maior,20,4,5,1,178,1,38.710872,-9.138974,2/6/16
1282676,Entire home/apt,Santa Maria Maior,2,3.821327873,6,2,156,2,38.710525,-9.142358,2/6/16
17457001,Entire home/apt,Misericórdia,20,5,4,2,227,2,38.709839,-9.142734,2/6/16
3953109,Entire home/apt,Santa Maria Maior,3,5,4,2,96,3,38.710661,-9.138505,2/6/16
181902,Entire home/apt,Santa Maria Maior,39,5,11,3,155,1,38.710474,-9.140506,2/6/16
59582139,Entire home/apt,Misericórdia,10,4.5,4,2,92,2,38.710249,-9.142418,2/6/16
45429583,Entire home/apt,Santa Maria Maior,2,3.821327873,6,3,276,1,38.710566,-9.135869,2/6/16
57256935,Entire home/apt,Santa Maria Maior,16,5,7,3,126,2,38.710735,-9.135311,2/6/16
914126,Entire home/apt,Santa Maria Maior,12,4.5,4,2,115,3,38.710869,-9.136026,2/6/16
32743314,Entire home/apt,Santa Maria Maior,2,3.821327873,4,1,183,1,38.710455,-9.137896,2/6/16
36161241,Entire home/apt,Misericórdia,27,5,4,1,74,3,38.711964,-9.143772,2/6/16
7665008,Entire home/apt,Misericórdia,26,4.5,8,4,102,3,38.711798,-9.144934,2/6/16
3539350,Entire home/apt,Misericórdia,19,4.5,8,3,103,2,38.713059,-9.143459,2/6/16
3519021,Entire home/apt,Misericórdia,107,5,4,1,98,1,38.711303,-9.144626,2/6/16
55277706,Entire home/apt,Misericórdia,4,5,6,2,177,2,38.713439,-9.143761,2/6/16
28713820,Entire home/apt,Misericórdia,3,4,2,1,74,3,38.711935,-9.144159,2/6/16
17520413,Entire home/apt,Misericórdia,42,4.5,4,2,52,3,38.71315,-9.14459,2/6/16
17520413,Entire home/apt,Misericórdia,0,3.821327873,3,2,58,3,38.712915,-9.145027,2/6/16
688914,Entire home/apt,Santa Maria Maior,13,4.5,5,2,101,2,38.712781,-9.143147,2/6/16
19271076,Entire home/apt,Misericórdia,5,5,2,1,45,2,38.71177,-9.144256,2/6/16
764012,Entire home/apt,Misericórdia,74,4.5,6,2,80,2,38.71212,-9.145154,2/6/16
6392918,Entire home/apt,Misericórdia,24,4.5,6,2,104,3,38.71238,-9.143522,2/6/16
44694550,Entire home/apt,Misericórdia,12,5,2,1,52,1,38.714181,-9.145608,2/6/16
28966885,Entire home/apt,Misericórdia,10,4.5,5,2,104,3,38.713719,-9.144558,2/6/16
2508366,Entire home/apt,Misericórdia,187,4.5,6,2,74,2,38.712106,-9.143654,2/6/16
4506583,Entire home/apt,Misericórdia,32,4.5,5,1,68,2,38.712057,-9.144239,2/6/16
39002247,Entire home/apt,Misericórdia,6,5,4,2,113,1,38.712086,-9.143557,2/6/16
68400947,Entire home/apt,Misericórdia,4,5,3,1,58,2,38.713829,-9.144744,2/6/16
17470648,Entire home/apt,Misericórdia,39,4.5,4,1,47,2,38.711991,-9.144296,2/6/16
1549585,Entire home/apt,Misericórdia,95,4.5,5,2,81,1,38.713605,-9.145831,2/6/16
10487625,Entire home/apt,Misericórdia,64,4.5,6,2,69,2,38.713402,-9.144487,2/6/16
16047936,Entire home/apt,Misericórdia,26,4.5,4,1,132,3,38.712438,-9.146553,2/6/16
21324473,Entire home/apt,Misericórdia,15,4.5,5,2,68,2,38.711749,-9.146551,2/6/16
4184976,Entire home/apt,Misericórdia,92,4.5,6,2,147,2,38.713353,-9.145717,2/6/16
23210022,Entire home/apt,Misericórdia,56,5,8,4,57,1,38.711567,-9.144685,2/6/16
20604318,Entire home/apt,Misericórdia,163,5,6,3,48,1,38.713609,-9.144045,2/6/16
51799858,Entire home/apt,Misericórdia,3,3.5,2,0,46,2,38.713747,-9.143844,2/6/16
21980829,Entire home/apt,Misericórdia,87,5,8,3,138,1,38.712803,-9.143987,2/6/16
25360940,Entire home/apt,Misericórdia,53,4,3,0,58,1,38.71185,-9.144703,2/6/16
3539350,Entire home/apt,Misericórdia,61,4.5,4,1,58,2,38.713072,-9.143815,2/6/16
33252155,Entire home/apt,Misericórdia,2,3.821327873,2,1,63,3,38.712702,-9.144124,2/6/16
3250665,Entire home/apt,Misericórdia,66,4.5,4,2,53,1,38.712234,-9.144239,2/6/16
21324473,Entire home/apt,Misericórdia,34,4.5,4,1,63,3,38.711707,-9.144149,2/6/16
19455234,Entire home/apt,Misericórdia,37,4.5,6,3,52,3,38.712484,-9.144253,2/6/16
20947228,Entire home/apt,Misericórdia,10,5,6,2,79,3,38.711855,-9.14411,2/6/16
29324568,Entire home/apt,Misericórdia,19,5,4,1,63,3,38.712848,-9.146164,2/6/16
3953109,Entire home/apt,Misericórdia,12,4.5,6,3,172,2,38.7126,-9.144851,2/6/16
2508366,Entire home/apt,Misericórdia,109,4.5,6,2,69,2,38.713673,-9.145025,2/6/16
24987953,Entire home/apt,Misericórdia,64,4,4,1,40,2,38.713377,-9.144594,2/6/16
3897446,Entire home/apt,Misericórdia,12,4.5,6,2,130,1,38.712946,-9.14516,2/6/16
2717587,Entire home/apt,Misericórdia,159,4.5,5,2,48,2,38.711794,-9.144066,2/6/16
43122479,Entire home/apt,Misericórdia,34,4.5,4,1,49,2,38.712975,-9.143577,2/6/16
41998277,Entire home/apt,Misericórdia,15,4.5,4,1,57,1,38.712521,-9.143865,2/6/16
14854570,Entire home/apt,Misericórdia,14,5,7,3,98,1,38.712832,-9.146061,2/6/16
709059,Entire home/apt,Misericórdia,14,4.5,4,1,57,2,38.712604,-9.144463,2/6/16
27012059,Entire home/apt,Misericórdia,8,4.5,2,0,35,1,38.71268,-9.144477,2/6/16
54845720,Entire home/apt,Misericórdia,0,3.821327873,2,0,58,3,38.711587,-9.145077,2/6/16
31265397,Entire home/apt,Misericórdia,11,5,3,1,64,2,38.712742,-9.144447,2/6/16
49036492,Entire home/apt,Misericórdia,11,5,4,2,58,2,38.712314,-9.144489,2/6/16
6793568,Entire home/apt,Misericórdia,87,5,2,1,71,1,38.712237,-9.143877,2/6/16
2383059,Entire home/apt,Misericórdia,90,4.5,6,2,61,2,38.712646,-9.145337,2/6/16
2719392,Entire home/apt,Misericórdia,51,4.5,6,3,93,3,38.712331,-9.144852,2/6/16
798869,Entire home/apt,Misericórdia,19,4,2,1,59,3,38.712941,-9.144015,2/6/16
5809174,Entire home/apt,Misericórdia,94,4.5,4,1,45,3,38.712802,-9.144203,2/6/16
6113865,Entire home/apt,Misericórdia,52,5,8,3,225,1,38.71221,-9.144568,2/6/16
3200138,Entire home/apt,Misericórdia,92,5,4,1,63,4,38.712275,-9.145359,2/6/16
3519021,Entire home/apt,Misericórdia,60,4.5,6,2,98,1,38.712244,-9.14486,2/6/16
28423000,Entire home/apt,Misericórdia,0,3.821327873,5,2,57,2,38.712274,-9.145316,2/6/16
764012,Entire home/apt,Misericórdia,61,4.5,2,1,69,2,38.712423,-9.144402,2/6/16
6851730,Entire home/apt,Misericórdia,0,3.821327873,2,1,91,2,38.714712,-9.150143,2/6/16
2475096,Entire home/apt,Santo António,6,4.5,4,1,98,3,38.71606,-9.15067,2/6/16
13497597,Entire home/apt,Santo António,1,3.821327873,2,1,69,2,38.716041,-9.150919,2/6/16
184400,Entire home/apt,Santo António,33,4.5,8,4,345,3,38.717034,-9.149855,2/6/16
3262036,Entire home/apt,Santo António,12,4,3,1,69,1,38.716424,-9.151092,2/6/16
27579317,Entire home/apt,Misericórdia,11,5,8,3,275,2,38.716791,-9.149012,2/6/16
34591815,Entire home/apt,Santo António,0,3.821327873,4,1,69,2,38.717353,-9.149265,2/6/16
951208,Entire home/apt,Misericórdia,0,3.821327873,6,2,138,1,38.716125,-9.149161,2/6/16
3446222,Entire home/apt,Santo António,8,4.5,4,1,46,2,38.717068,-9.149085,2/6/16
